resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,suffer_score
2,Morning Weight Training - Pull,0.0,4587,4587,0.0,WeightTraining,WeightTraining,30.0,14355665942,2025-05-02T14:34:19Z,2025-05-02T10:34:19Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,121.8,146.0,False,True,0.0,0.0,15317842074.0,15317842074.0,9FD903A0-5824-44C0-AEF6-0F404E567CA3.fit,False,0,0,False,67419870,1,a14355665942,,2,
2,Afternoon Tennis,0.0,1690,1690,0.0,Workout,Tennis,,14347628933,2025-05-01T18:32:01Z,2025-05-01T14:32:01Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,134.1,152.0,False,True,0.0,0.0,15309394710.0,15309394710.0,9D4BF7A1-2182-49A3-97BA-6F451982764B.fit,False,0,0,False,67419870,1,a14347628933,,2,
2,Morning Weight Training - Push,0.0,3358,3358,0.0,WeightTraining,WeightTraining,30.0,14323105569,2025-04-29T14:29:45Z,2025-04-29T10:29:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,112.2,142.0,False,True,0.0,0.0,15283781218.0,15283781218.0,9F1B131A-3B1A-40DA-8507-68BFD73FD9A9.fit,False,0,0,False,67419870,1,a14323105569,,2,
2,Afternoon Run,5257.7,2068,2072,23.8,Run,Run,,14315900431,2025-04-28T20:46:22Z,2025-04-28T16:46:22Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.945964, -75.157147]","[39.945935, -75.156733]",2.542,4.1,178.2,245.0,179.0,True,368.5,True,143.9,166.0,False,True,15.0,8.8,15276261298.0,15276261298.0,7F9D4C20-C00A-4B99-9DFE-B11A96077AFD.fit,False,0,0,False,67419870,1,a14315900431,u~xrFzmviMI~A?LBDJDdEn@TBNANcAJgAb@oHRuCJy@FWBCFi@l@{L^_GNwAFWDGDA|BTL?HCFWLeBRgA\sELcEDc@CqABiAN{@PiBCwBFg@ViAHq@Bg@N_@Hi@?yC@m@H{@J]DEFAT?p@D|@Nn@@n@Fx@LhARjCZ^@^J`C^pA^z@Jx@PrADf@JnAHpCd@P@u@@_AKu@Ow@Ey@KUBa@LGJAPITKzAUbBYzCBH\Ff@V\IH@FD@NKrB_@dDC^@b@]lBOpAEJE@CLO|BGp@GRCBK?eAU]AGJOz@GJE?oCWUAGBCJUv@GFeAw@{A{@_AO[@IJObBKb@EZgDzh@BNBDNFjCVF?JGDWX}DBu@AMEI]IoBEwBU{@OG?KFgB[,2,
2,Morning Weight Training - Legs,0.0,2165,2165,0.0,WeightTraining,WeightTraining,30.0,14282207832,2025-04-25T13:37:25Z,2025-04-25T09:37:25Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,102.6,128.0,False,True,0.0,0.0,15240927607.0,15240927607.0,62497FB6-A387-475F-B9EB-687C0B2761F8.fit,False,0,0,False,67419870,1,a14282207832,,2,
2,Afternoon Tennis,0.0,3651,3651,0.0,Workout,Tennis,,14276670215,2025-04-24T21:05:33Z,2025-04-24T17:05:33Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,143.4,161.0,False,True,0.0,0.0,15235132651.0,15235132651.0,C47C192A-0FFE-4D11-9E14-2486D14C028F.fit,False,0,0,False,67419870,1,a14276670215,,2,
2,Afternoon Walk,2165.7,1393,1409,15.0,Walk,Walk,,14276670247,2025-04-24T20:39:57Z,2025-04-24T16:39:57Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.943944, -75.159864]","[39.94801, -75.1826]",1.555,2.487,,,,,,True,109.5,117.0,False,True,15.0,0.0,15235132640.0,15235132640.0,FC4E17DF-594C-4472-AC18-33C1826DC6C3.fit,False,0,0,False,67419870,1,a14276670247,grxrFr~viM[`JSvBK~BSbBYtAK~AMrBCzB[vEUbFMfBI\MXCTKtD]rEIhD[bC[`EOtDe@tFOjEQlBM`DWdD,2,
2,Afternoon Weight Training - Pull,0.0,3067,3067,0.0,WeightTraining,WeightTraining,30.0,14275507057,2025-04-24T18:13:29Z,2025-04-24T14:13:29Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,114.9,140.0,False,True,0.0,0.0,15233923542.0,15233923542.0,C774055B-E167-4B5E-8608-B7AF6BC951D2.fit,False,0,0,False,67419870,1,a14275507057,,2,
2,Car Towed + Uber Expensive = Run,4693.9,1842,1883,19.4,Run,Run,0.0,14266884140,2025-04-23T21:12:03Z,2025-04-23T17:12:03Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.945554, -75.156356]","[39.912993, -75.140983]",2.548,3.54,181.4,203.0,179.0,True,334.2,True,145.0,157.0,False,True,13.2,3.2,15224917860.0,15224917860.0,07F88B06-9CEF-41AD-A77D-7E750DB8FE18.fit,False,0,4,False,67419870,1,a14266884140,eixrF`bviMvCd@`D\xFx@`DZP?BCz@cFpAgHLc@FKJGFO^gDlA_HpA}F|@aF`@sCNq@H}@Pu@NqAN{@HaAt@}BTuADu@NaAZ{AHQDEPCdAN|ALdC`@r@HZ@hBThBLpATtBX`BXrAH~@Px@?`@Hb@Bp@JdBd@jAJp@BlCd@nAL~@Pb@DVJVTRJzBd@p@@`@F`@J|@Nb@N|CTr@@v@F|CZ`ANtANBEC]@_@HaABIVCFKDQFaBZ{D@_ADSDIpAe@p@e@tDaBl@e@TM~CgAnCeAzC{AxAq@`@M|@c@v@e@bDyA,2,
2,Afternoon Weight Training - Push,0.0,2746,2746,0.0,WeightTraining,WeightTraining,30.0,14266456727,2025-04-23T19:52:46Z,2025-04-23T15:52:46Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,103.2,133.0,False,True,0.0,0.0,15224474720.0,15224474720.0,7D337743-7C95-4BAA-B61D-78527234F8CC.fit,False,0,0,False,67419870,1,a14266456727,,2,
2,Lunch Weight Training - Legs,0.0,1862,1862,0.0,WeightTraining,WeightTraining,30.0,14244241424,2025-04-21T16:05:45Z,2025-04-21T12:05:45Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,117.2,147.0,False,True,0.0,0.0,15201296373.0,15201296373.0,D1CDF99C-72EE-41CE-ADD6-38F7F8D27C98.fit,False,0,0,False,67419870,1,a14244241424,,2,
2,Lunch Pickleball,0.0,2825,2825,0.0,Workout,Pickleball,,14234954011,2025-04-20T16:06:13Z,2025-04-20T12:06:13Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,125.7,151.0,False,True,0.0,0.0,15191557948.0,15191557948.0,CAF8F2FE-90AE-422D-B13F-B00D54C7FC17.fit,False,0,0,False,67419870,1,a14234954011,,2,
2,Morning Weight Training - Pull,0.0,3633,3633,0.0,WeightTraining,WeightTraining,30.0,14223690099,2025-04-19T13:37:01Z,2025-04-19T09:37:01Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,121.8,159.0,False,True,0.0,0.0,15179728124.0,15179728124.0,C4D92324-5C12-4C23-9B8E-21F006661C0E.fit,False,0,0,False,67419870,1,a14223690099,,2,
2,Evening Tennis,0.0,2178,2178,0.0,Workout,Tennis,,14217839996,2025-04-18T23:34:33Z,2025-04-18T19:34:33Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,149.0,169.0,False,True,0.0,0.0,15173591314.0,15173591314.0,D1ECDA78-01C4-4A26-9D57-60D52182C7A8.fit,False,0,0,False,67419870,1,a14217839996,,2,
2,Afternoon Weight Training - Push,0.0,3361,3361,0.0,WeightTraining,WeightTraining,30.0,14207115812,2025-04-17T19:49:28Z,2025-04-17T15:49:28Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,112.9,153.0,False,True,0.0,0.0,15162383909.0,15162383909.0,67072611-BC48-45A2-83E3-BC9D691FF29F.fit,False,0,0,False,67419870,1,a14207115812,,2,
2,Afternoon Weight Training - Legs,0.0,2746,2746,0.0,WeightTraining,WeightTraining,30.0,14197930547,2025-04-16T20:23:33Z,2025-04-16T16:23:33Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,115.7,152.0,False,True,0.0,0.0,15152801812.0,15152801812.0,83D60347-536C-454F-8743-FE4EA6E5CADD.fit,False,0,0,False,67419870,1,a14197930547,,2,
2,Afternoon Weight Training - Pull,0.0,4284,4284,0.0,WeightTraining,WeightTraining,30.0,14178358884,2025-04-14T19:16:39Z,2025-04-14T15:16:39Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,119.9,155.0,False,True,0.0,0.0,15132439382.0,15132439382.0,98013857-BDAD-44BD-A017-652456C07B61.fit,False,0,0,False,67419870,1,a14178358884,,2,
2,Lunch Run,8053.1,3076,3128,34.0,Run,Run,,14176340568,2025-04-14T16:11:49Z,2025-04-14T12:11:49Z,(GMT-05:00) America/New_York,-14400.0,,,,3,10,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.945941, -75.156594]","[39.945912, -75.156609]",2.618,4.02,187.7,260.0,187.0,True,577.4,True,144.2,159.0,False,True,12.0,2.0,15130348977.0,15130348977.0,1D273388-5031-4733-B037-91E377AA2A10.fit,False,2,0,False,67419870,1,a14176340568,q{xrFlruiMPuCPiBd@eJVuCPgCBy@?k@Dq@?{@HuARoCJm@DkAL}@Be@BeAJyAFgB`@wCJgBASGGY?y@K_@OWGIGCKHkCE[Og@FyCEQKEc@Gw@E]MYEo@AoBQ_B[sDg@a@S[EgFu@S?iAO{@Gg@OqASc@Ms@GYK_Di@mBi@]ASEc@Oc@E[I{@c@c@EyBe@g@OSEYKaB_@cAMoA[oHuDcB[yA_@uAe@}@SiA]y@[mD_AMK_@i@oBuBW_@sBwBoA_AQYM_@aA}AGQEaAEQMWCQ@In@}Ap@oAVy@BQAKGOkA}Ac@sAi@qAQYSSKIe@Gm@NQ@UAQIPDVB`AO`@HRJTZ~@bCRl@|@pA\^HT@LCJSf@cBpCOb@ANDj@AXDNP^Bb@L\V\l@p@jBrAnApA\^~@nA`@f@RZl@n@NJnAf@p@Fb@AZFl@PPPZNND\?h@J~@Xf@X~@TbARfAZd@Rd@\xA|@nAl@VH|ARnDfAtARxA^h@BfBn@xAV\JfBZxA\~AP`Cp@pBTlCh@nEp@lBRl@NnBZf@L`ALjARhBAZCv@FDHFjA?j@KrCGb@@Z^hARRRHz@L`@NBJ@RJ\A`CUbAOjASxD@r@Cx@SpACfAMjAAt@Ix@QfAKnB?hAkBnZ,2,
2,Lunch Weight Training - Push,0.0,5159,5159,0.0,WeightTraining,WeightTraining,30.0,14171061768,2025-04-13T16:26:59Z,2025-04-13T12:26:59Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,116.1,152.0,False,True,0.0,0.0,15124811920.0,15124811920.0,7272A96C-D95B-4DE1-A72E-222E332C0DCC.fit,False,0,0,False,67419870,1,a14171061768,,2,
2,Lunch Weight Training - Legs,0.0,2820,2820,0.0,WeightTraining,WeightTraining,30.0,14147444176,2025-04-11T15:48:25Z,2025-04-11T11:48:25Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,110.6,145.0,False,True,0.0,0.0,15100020896.0,15100020896.0,60382B45-91DC-4777-B20C-AEC7804F71DA.fit,False,0,0,False,67419870,1,a14147444176,,2,
2,Lunch Weight Training - Pull,0.0,3328,3328,0.0,WeightTraining,WeightTraining,30.0,14139100693,2025-04-10T16:57:36Z,2025-04-10T12:57:36Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,116.3,145.0,False,True,0.0,0.0,15091309169.0,15091309169.0,D3430275-94F5-4804-A70A-13774BFFEC98.fit,False,0,0,False,67419870,1,a14139100693,,2,
2,Lunch Run - Treadmill,3662.0,1449,1449,0.0,Run,Run,0.0,14128445670,2025-04-09T16:16:13Z,2025-04-09T12:16:13Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,g7385283,[],[],2.527,3.24,,,,,,True,129.0,140.0,False,True,0.0,0.0,15080214659.0,15080214659.0,A58CDB6A-F538-4A68-B89C-82078588DF08.fit,False,0,0,False,67419870,1,a14128445670,,2,
2,Lunch Weight Training - Push,0.0,3783,3783,0.0,WeightTraining,WeightTraining,30.0,14118720885,2025-04-08T16:18:44Z,2025-04-08T12:18:44Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,115.4,148.0,False,True,0.0,0.0,15070095083.0,15070095083.0,BAF2DCCD-9353-44E3-A396-6042959FCA1D.fit,False,0,0,False,67419870,1,a14118720885,,2,
2,Lunch Weight Training  - Legs,0.0,3339,3339,0.0,WeightTraining,WeightTraining,30.0,14107952807,2025-04-07T15:31:30Z,2025-04-07T11:31:30Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,110.4,142.0,False,True,0.0,0.0,15058927171.0,15058927171.0,B72A56D2-F314-4513-9947-A447C9E659E2.fit,False,0,0,False,67419870,1,a14107952807,,2,
2,Lunch Weight Training - Pull,0.0,4684,4684,0.0,WeightTraining,WeightTraining,30.0,14100157192,2025-04-06T15:56:50Z,2025-04-06T11:56:50Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,116.9,152.0,False,True,0.0,0.0,15050731630.0,15050731630.0,5AF0A0F6-08FB-44F9-99B3-6BFAC5C8361D.fit,False,0,0,False,67419870,1,a14100157192,,2,
2,Morning Weight Training - Push,0.0,3795,3795,0.0,WeightTraining,WeightTraining,30.0,14078606439,2025-04-04T14:10:36Z,2025-04-04T10:10:36Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,108.1,136.0,False,True,0.0,0.0,15028073275.0,15028073275.0,2A0D87B5-20AF-42BE-B250-2CA390198422.fit,False,0,0,False,67419870,1,a14078606439,,2,
2,Afternoon Tennis,0.0,1921,1921,0.0,Workout,Tennis,,14072859761,2025-04-03T21:47:53Z,2025-04-03T17:47:53Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,137.6,161.0,False,True,0.0,0.0,15022024643.0,15022024643.0,4BFFA3DA-04D2-42AA-9FE2-3982076D1873.fit,False,0,0,False,67419870,1,a14072859761,,2,
2,Afternoon Weight Training,0.0,2212,2212,0.0,WeightTraining,WeightTraining,30.0,14072332711,2025-04-03T20:32:35Z,2025-04-03T16:32:35Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,122.7,151.0,False,True,0.0,0.0,15021476874.0,15021476874.0,139C09AA-5471-4809-8463-D3D1388F59B2.fit,False,0,0,False,67419870,1,a14072332711,,2,
2,Afternoon Weight Training,0.0,3327,3327,0.0,WeightTraining,WeightTraining,30.0,14072332730,2025-04-02T20:44:47Z,2025-04-02T16:44:47Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,110.3,136.0,False,True,0.0,0.0,15021476916.0,15021476916.0,EF530C80-DBEE-4D54-B3CD-62D90B8CC839.fit,False,0,0,False,67419870,1,a14072332730,,2,
2,Tennis,0.0,2100,2100,0.0,Workout,Tennis,,14043439745,2025-03-31T22:30:00Z,2025-03-31T18:30:00Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,,,,,,False,,,False,False,,,,,,False,0,0,False,67419870,1,a14043439745,,2,
2,Lunch Weight Training - Push,0.0,3618,3618,0.0,WeightTraining,WeightTraining,30.0,14022158700,2025-03-29T15:49:58Z,2025-03-29T11:49:58Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,112.9,141.0,False,True,0.0,0.0,14967975427.0,14967975427.0,8B4E8F6F-29D9-476B-B926-D634C9C05094.fit,False,0,0,False,67419870,1,a14022158700,,2,
2,Morning Tennis,0.0,2131,2131,0.0,Workout,Tennis,,14020985898,2025-03-29T14:13:44Z,2025-03-29T10:13:44Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,138.6,159.0,False,True,0.0,0.0,14966721621.0,14966721621.0,56CEA6D4-9D44-43EA-8065-D53C56E596C4.fit,False,0,0,False,67419870,1,a14020985898,,2,
2,Lunch Weight Training - Legs,0.0,2522,2522,0.0,WeightTraining,WeightTraining,30.0,14012268955,2025-03-28T15:37:29Z,2025-03-28T11:37:29Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,109.3,133.0,False,True,0.0,0.0,14957336000.0,14957336000.0,02B99BA2-1C73-4EEF-8236-DBD0850BC712.fit,False,0,0,False,67419870,1,a14012268955,,2,
2,Afternoon Weight Training - Pull,0.0,3379,3379,0.0,WeightTraining,WeightTraining,30.0,14021026359,2025-03-27T19:05:43Z,2025-03-27T15:05:43Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,121.3,149.0,False,True,0.0,0.0,14966765503.0,14966765503.0,C9DDAE5D-47F6-47E4-9079-6FA6A5BDC351.fit,False,0,0,False,67419870,1,a14021026359,,2,
2,Afternoon Weight Training - Push,0.0,3475,3475,0.0,WeightTraining,WeightTraining,30.0,13997125177,2025-03-26T21:31:34Z,2025-03-26T17:31:34Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,105.9,138.0,False,True,0.0,0.0,14941034286.0,14941034286.0,F3A38F76-56FB-474C-A43D-0944155FCBBA.fit,False,0,0,False,67419870,1,a13997125177,,2,
2,Afternoon Run,6786.6,2493,2524,64.2,Run,Run,0.0,13987110287,2025-03-25T21:23:12Z,2025-03-25T17:23:12Z,(GMT-05:00) America/New_York,-14400.0,,,,4,4,0,1,0,False,False,False,False,everyone,False,g7385283,"[39.946017, -75.157072]","[39.946387, -75.159615]",2.722,6.44,186.3,364.0,186.0,True,464.3,True,149.7,162.0,False,True,16.4,1.0,14930319455.0,14930319455.0,E4AE135E-1EF1-428E-BEC1-5078E9496366.fit,False,4,1,False,67419870,1,a13987110287,y~xrFrmviMM`B@RBFJDb@Br@Jn@PdAf@NLFJDP@XC~@BrACl@G|@_@lDa@pCCKm@OiDe@I?CB?`AEd@W~@S|@U|CW~@O`B[pEQzEc@hFElAAlBIpB_AvKYrFOpBy@fNc@~DItAOhFWjBa@pFKvBAtABLn@dAFXCHMNMFKI]g@SSOBUb@C@E?e@s@a@[Q]KK_@WYc@UOw@m@}@e@oCi@a@Qw@g@_@Sg@Mw@I[MQ[GE}C{@MK]O_@u@a@G_@@m@?m@KeA_@}@SgAa@qCq@}@OoBMc@BC@?BH@v@KT@h@EH@jB\lAd@xAZx@b@PDPBh@G^@p@RLFjAPLHnAjAp@XZTj@JLF\b@b@J\Bb@Jd@PbAn@ZL~A\`@Dl@V\Rh@d@f@n@LHRD\Tb@j@\Z`@j@B@z@S^f@DDJDFERe@Ay@DMRSBGF_@@UCQMYSQi@UAONk@Fk@H_D^oFH{AHs@HkBN_BFkBNkBTeHZwER{BPcFHa@LkBj@uJPcBPcAHm@LsELoBN_Ad@eBBSCeAF{C?uAXsDJyCRuD,2,
2,Lunch Weight Training - Legs,0.0,2593,2593,0.0,WeightTraining,WeightTraining,30.0,14021026744,2025-03-24T15:06:27Z,2025-03-24T11:06:27Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,107.8,152.0,False,True,0.0,0.0,14966765844.0,14966765844.0,1BA2C271-BE76-438D-8C47-EC4D99F51395.fit,False,0,0,False,67419870,1,a14021026744,,2,
2,Push Day @ AlphaPhlyte,0.0,3600,3600,0.0,WeightTraining,WeightTraining,30.0,13965973994,2025-03-23T15:13:21Z,2025-03-23T11:13:21Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,,,,,,False,,,False,False,,,,,,False,0,0,False,67419870,1,a13965973994,,2,
2,Tennis Clinic,0.0,3600,3600,0.0,Workout,Tennis,,13959685028,2025-03-22T14:30:00Z,2025-03-22T10:30:00Z,(GMT-05:00) America/New_York,-14400.0,,,,0,1,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,,,,,,False,,,False,False,,,,,,False,0,0,False,67419870,1,a13959685028,,2,
2,Afternoon Weight Training - Pull,0.0,2571,2571,0.0,WeightTraining,WeightTraining,30.0,13959681716,2025-03-20T20:17:38Z,2025-03-20T16:17:38Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,120.5,150.0,False,True,0.0,0.0,14900948676.0,14900948676.0,B68A4887-9881-4883-9E13-23E0AD5BEF72.fit,False,0,0,False,67419870,1,a13959681716,,2,
2,Afternoon Tennis,0.0,2460,2460,0.0,Workout,Tennis,,13931306670,2025-03-19T21:46:06Z,2025-03-19T17:46:06Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,130.0,153.0,False,True,0.0,0.0,14870309300.0,14870309300.0,F415C707-2CE1-487D-AD64-6563276F6A54.fit,False,0,0,False,67419870,1,a13931306670,,2,
2,Afternoon Weight Training - Push,0.0,3088,3088,0.0,WeightTraining,WeightTraining,30.0,13921053043,2025-03-18T20:13:08Z,2025-03-18T16:13:08Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,112.3,140.0,False,True,0.0,0.0,14859214062.0,14859214062.0,B77CCBFD-C9A7-4A88-9AD5-A5A805E67D35.fit,False,0,0,False,67419870,1,a13921053043,,2,
2,Lunch Weight Training - Legs,0.0,2577,2577,0.0,WeightTraining,WeightTraining,30.0,13921053025,2025-03-17T16:02:00Z,2025-03-17T12:02:00Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,103.3,144.0,False,True,0.0,0.0,14859214061.0,14859214061.0,EE741F5C-16A2-4145-8FBE-5472EACCB41C.fit,False,0,0,False,67419870,1,a13921053025,,2,
2,Lunch Weight Training - Pull,0.0,4136,4136,0.0,WeightTraining,WeightTraining,30.0,13901297966,2025-03-16T16:27:09Z,2025-03-16T12:27:09Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,121.5,149.0,False,True,0.0,0.0,14837765179.0,14837765179.0,7FF1C0C5-D01E-4451-9E94-374F4A0051AC.fit,False,0,0,False,67419870,1,a13901297966,,2,
2,Morning Weight Training - Push,0.0,3619,3619,0.0,WeightTraining,WeightTraining,30.0,13890103887,2025-03-15T14:11:16Z,2025-03-15T10:11:16Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,4,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,111.6,134.0,False,True,0.0,0.0,14825603161.0,14825603161.0,D62D435A-B493-4E2F-AE9C-F0350FDEBB6D.fit,False,0,0,False,67419870,1,a13890103887,,2,
2,Lunch Weight Training - Push,0.0,4375,4375,0.0,WeightTraining,WeightTraining,30.0,13881957918,2025-03-14T16:16:10Z,2025-03-14T12:16:10Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,,,,,True,103.7,145.0,False,True,0.0,0.0,14816770274.0,14816770274.0,8120BA87-0C0A-4A0D-9FAF-D6DDD7279535.fit,False,0,0,False,67419870,1,a13881957918,,2,
